 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
763,858.168,869.742,845.446,804.306,800.057,791.139,800.723
764,857.963,866.973,846.641,803.132,798.390,792.449,798.631
765,859.601,865.959,845.422,806.242,797.174,790.907,798.677
766,861.482,864.196,845.566,805.755,799.034,789.852,797.608
767,860.994,866.590,844.529,806.784,800.428,789.201,795.097
768,861.269,867.205,844.055,805.999,800.366,789.271,796.538
769,859.922,864.967,845.660,805.172,799.659,790.312,799.042
770,858.512,865.928,847.997,804.820,794.758,791.080,796.462
771,857.960,867.764,847.080,804.865,795.362,789.971,795.593
772,855.713,868.048,848.768,805.157,796.422,789.920,796.500
773,856.442,869.710,849.865,805.574,795.452,790.601,798.405
774,855.344,871.512,850.692,804.342,794.725,791.330,798.661
775,852.771,870.881,851.389,802.890,793.896,793.240,797.060
776,854.622,870.866,853.009,801.593,795.174,792.267,795.728
777,855.782,869.920,854.155,802.171,793.696,792.837,796.896
778,854.092,870.357,853.538,804.406,794.104,794.117,797.206
779,855.522,869.397,853.201,805.105,790.286,794.755,798.405
780,859.064,869.756,850.551,807.678,792.892,796.491,799.128
781,856.656,869.333,847.748,806.098,793.135,797.091,797.732
782,857.255,870.695,847.357,804.687,794.807,798.068,798.876
783,856.841,869.873,848.563,802.867,794.258,798.828,798.135
784,856.476,868.751,845.975,802.912,795.613,799.263,798.349
785,856.055,869.043,844.075,801.295,794.896,799.687,799.363
786,856.709,869.020,844.035,802.851,795.080,798.492,799.170
787,858.677,869.993,846.627,803.492,795.548,800.276,798.401
788,858.306,869.657,848.806,802.898,795.707,802.499,798.536
789,859.029,866.444,848.278,802.881,797.929,800.745,799.133
790,857.673,865.763,847.420,801.388,797.490,800.934,799.956
791,854.802,865.755,849.270,801.796,797.604,800.792,799.020
792,850.048,866.996,847.181,800.724,798.203,802.039,798.186
793,851.273,868.872,847.056,802.664,799.394,802.126,797.197
794,853.040,870.154,845.621,801.722,797.984,803.405,797.737
795,855.855,869.816,844.393,802.020,798.067,801.638,796.956
796,857.221,870.870,843.365,802.986,797.091,803.143,798.197
797,856.788,873.422,845.416,802.985,797.482,802.808,797.803
798,855.438,872.494,844.717,803.276,797.604,803.442,794.589
799,856.113,870.325,844.990,803.644,797.454,803.009,797.080
800,854.186,869.063,846.255,802.805,798.148,802.607,797.142
801,853.900,866.844,847.951,803.153,797.628,804.770,798.263
802,852.974,866.006,850.695,802.862,799.450,804.952,799.372
803,851.458,867.488,852.675,801.697,798.914,806.195,799.077
804,851.943,867.972,851.247,802.194,796.341,806.991,796.953
805,851.105,867.657,851.497,803.279,797.119,804.376,799.135
806,847.644,866.818,852.066,802.950,795.924,804.578,797.531
807,848.480,867.180,852.427,800.159,797.139,804.651,797.843
808,848.986,866.784,849.766,799.155,796.354,803.880,800.540
809,847.283,866.905,849.394,801.153,799.587,802.841,797.024
810,847.618,864.726,849.635,800.388,800.056,802.175,797.097
811,846.515,863.391,849.693,799.715,801.192,801.690,798.619
812,845.192,864.990,852.177,800.414,800.285,800.963,798.352
813,844.945,865.434,853.322,800.258,798.640,799.598,801.015
814,846.595,867.802,853.723,799.885,798.401,798.519,801.429
815,845.486,868.624,853.746,803.311,799.315,798.323,799.779
816,844.732,867.697,851.997,802.625,800.499,798.281,801.407
817,844.165,868.794,850.793,798.416,801.127,797.682,803.772
818,843.351,868.385,851.540,798.298,799.504,797.576,802.451
819,843.936,866.393,852.022,800.920,800.422,797.273,801.303
820,844.865,867.630,849.890,801.818,801.020,796.739,799.843
821,846.096,866.261,848.839,803.012,803.738,796.549,799.741
822,848.072,863.604,849.645,800.600,803.380,797.174,800.235
823,849.350,863.126,850.955,801.453,802.684,795.261,795.312
824,847.738,862.886,850.172,801.664,801.612,795.207,798.589
825,844.177,861.375,850.650,799.857,802.119,795.887,802.529
826,842.979,861.504,851.267,800.796,803.986,794.927,802.936
827,844.088,861.984,851.825,801.649,801.931,791.941,802.489
828,845.790,862.053,849.718,801.329,800.974,793.032,800.783
829,844.993,862.514,850.870,800.080,800.898,792.456,803.044
830,846.314,861.826,849.749,801.041,802.490,792.029,803.000
831,844.912,861.289,852.001,802.412,800.830,790.908,802.509
832,844.979,860.429,856.595,803.541,801.632,790.324,802.516
833,846.323,861.440,860.751,803.820,802.440,790.956,800.726
834,846.253,862.224,860.323,803.508,802.850,790.867,798.281
835,846.742,862.094,859.210,802.846,805.866,791.235,800.971
836,846.983,861.820,859.359,803.652,803.706,789.141,802.779
837,845.803,858.848,861.176,802.554,801.004,788.032,800.339
838,844.853,856.302,858.433,802.975,803.217,789.333,799.739
839,843.102,856.729,856.853,802.110,804.142,789.155,799.900
840,841.845,859.643,856.869,800.837,804.433,789.821,799.953
841,840.586,859.070,856.232,801.877,805.178,788.877,798.889
842,839.468,859.689,854.895,802.570,806.106,787.191,798.980
843,840.141,857.572,855.209,801.760,807.289,789.798,799.420
844,841.927,856.770,854.550,798.040,808.384,790.583,797.161
845,840.633,856.615,852.583,799.432,803.522,790.182,799.697
846,840.576,856.178,853.302,800.440,801.977,791.859,800.898
847,840.406,855.748,852.464,799.998,803.557,790.755,798.757
848,840.666,854.479,853.019,800.416,802.119,792.602,797.555
849,840.073,851.989,853.043,801.312,803.129,793.590,799.839
850,838.611,849.263,852.821,801.465,803.775,794.383,798.462
851,836.974,849.646,850.760,801.371,803.071,794.929,798.489
852,836.273,849.263,851.485,800.628,803.493,794.297,799.172
853,837.704,848.610,851.264,798.033,802.602,796.942,796.911
854,837.241,848.157,849.904,798.468,801.489,797.962,796.162
855,840.261,846.236,847.486,800.310,801.886,798.528,795.854
856,841.753,844.977,845.826,800.900,801.655,797.689,794.015
857,841.648,843.954,845.101,801.608,802.609,798.324,795.383
858,839.743,841.966,845.642,800.310,801.522,799.818,798.184
859,841.841,839.145,846.394,797.817,800.166,798.497,796.498
860,840.765,837.750,846.534,797.919,800.011,799.021,799.491
861,841.375,836.909,846.472,798.538,797.756,800.644,799.496
862,844.734,836.603,847.427,798.514,796.921,800.255,798.726
863,842.387,839.672,848.117,800.094,797.828,798.902,798.566
864,843.017,839.837,847.654,801.139,799.287,800.624,800.918
865,845.236,838.939,847.482,799.317,799.708,800.643,797.217
866,845.609,840.025,847.382,799.289,799.707,802.176,799.558
867,845.347,840.484,849.577,799.577,800.076,801.966,799.276
868,845.410,838.474,850.258,798.731,800.828,800.645,797.748
869,844.735,837.054,848.259,798.366,801.202,803.501,799.801
870,846.415,835.725,848.369,797.771,799.951,804.998,797.588
871,848.495,836.733,847.375,795.996,800.929,806.468,796.606
872,846.901,837.105,846.083,796.844,802.391,804.900,797.170
873,848.116,834.503,846.221,796.878,798.545,803.339,800.524
874,849.787,832.701,845.245,796.734,799.454,805.326,800.943
875,849.589,834.782,846.320,796.651,799.973,803.808,802.272
876,848.612,836.478,846.210,795.942,800.320,803.634,799.675
877,849.131,837.235,845.865,795.896,800.323,805.208,796.943
878,849.480,838.030,845.202,796.467,800.259,805.672,798.661
879,846.273,839.076,845.183,797.248,800.345,807.250,802.330
880,848.883,840.928,846.460,797.197,797.952,805.354,802.004
881,849.010,840.526,845.823,797.704,796.465,804.673,798.801
882,848.576,841.019,846.146,798.052,797.932,804.231,797.538
883,848.798,843.882,848.397,799.154,799.313,803.340,796.515
884,850.566,845.081,851.129,799.311,799.790,802.484,798.495
885,848.561,844.337,851.896,799.506,799.168,802.223,803.069
886,846.910,844.254,850.723,797.663,797.939,801.713,799.396
887,848.065,844.890,850.294,797.785,797.354,801.580,798.524
888,849.621,844.306,850.952,797.781,797.963,799.985,798.339
889,848.086,842.440,853.224,799.390,796.763,799.559,797.624
890,849.806,843.606,854.365,799.753,798.548,798.749,800.292
891,851.489,844.064,856.208,799.922,798.916,799.022,798.341
892,852.462,841.400,857.788,800.755,800.255,799.294,797.971
893,854.203,841.014,857.618,802.136,798.431,799.155,798.825
894,853.858,841.610,857.819,799.623,797.270,798.865,800.153
895,853.241,842.994,860.019,798.576,796.452,798.795,799.589
896,853.439,843.725,859.665,796.885,797.099,800.333,799.177
897,853.730,841.999,859.617,797.293,795.888,799.399,798.996
898,853.249,842.291,858.761,798.113,794.545,799.266,797.969
899,853.444,842.585,857.844,796.970,795.296,798.680,796.617
900,851.990,841.658,858.844,795.754,796.480,798.642,796.982
901,850.338,841.573,857.764,795.858,796.725,800.295,796.401
902,851.569,839.046,856.656,797.222,797.223,798.189,794.684
903,850.549,839.264,857.911,796.372,796.210,796.240,794.230
904,853.959,838.547,858.197,795.868,793.114,798.514,798.432
905,856.524,837.852,859.153,795.803,793.530,797.058,796.540
906,858.434,838.345,858.369,797.140,794.336,795.994,794.818
907,856.231,841.667,858.137,796.575,794.544,796.193,796.109
908,855.080,844.888,857.817,798.480,794.941,795.722,795.757
909,855.480,845.188,855.866,799.264,793.368,795.715,795.192
910,854.870,845.994,856.837,800.267,793.253,795.399,795.670
911,856.541,846.113,854.505,799.771,794.958,794.909,795.617
912,856.014,846.202,853.291,798.956,791.783,793.304,798.914
913,855.986,846.052,852.572,797.102,792.335,790.861,797.858
914,858.155,845.399,851.199,798.612,793.985,791.975,796.526
915,855.655,846.276,849.642,798.558,793.264,793.616,795.513
916,857.719,849.254,847.786,798.518,792.501,793.386,796.440
917,859.349,852.940,845.923,800.332,790.662,794.217,795.109
918,858.307,856.155,842.992,801.211,789.544,795.142,794.182
919,858.012,858.498,841.883,801.529,789.783,796.481,794.891
920,858.675,858.460,840.713,800.956,791.106,798.160,796.135
921,859.184,858.196,843.107,800.821,791.027,797.190,795.046
922,856.141,858.140,845.387,800.058,790.807,796.490,794.797
923,856.257,859.609,847.053,798.420,790.026,797.647,798.648
924,857.464,859.116,846.485,796.825,791.090,796.566,799.383
925,857.900,856.910,849.096,797.506,793.459,796.753,796.827
926,858.527,856.129,849.791,799.559,792.339,798.220,797.664
927,861.269,856.758,851.429,798.504,794.943,797.103,798.650
928,861.745,854.160,850.846,797.832,794.270,795.886,797.084
929,861.111,853.407,848.071,797.322,793.387,795.999,797.420
930,861.273,850.760,847.220,797.710,793.748,795.459,795.465
931,859.631,848.833,846.571,797.884,795.823,796.178,797.965
932,860.124,847.982,846.063,795.945,795.905,796.433,797.040
933,859.089,848.045,847.940,795.134,794.606,795.576,796.330
934,859.278,848.959,851.158,796.573,796.794,797.384,796.531
935,857.861,850.226,852.094,797.133,794.183,798.616,797.376
936,855.875,851.197,854.341,794.968,793.820,800.581,796.277
937,854.978,851.322,855.516,796.326,792.924,799.922,794.772
938,852.887,849.944,858.676,796.501,793.128,798.462,796.887
939,849.058,848.667,859.629,797.216,793.063,797.289,795.524
940,846.849,847.081,860.804,795.758,791.251,796.446,796.394
941,848.647,846.005,862.110,798.629,789.174,798.061,792.701
942,849.788,847.907,864.430,798.825,791.507,797.908,795.432
943,849.219,850.637,866.358,798.622,791.745,798.550,799.717
944,850.195,851.405,868.629,798.326,789.176,797.529,796.265
945,849.245,852.326,870.100,799.746,788.134,796.353,795.212
946,850.088,852.593,870.146,801.243,788.069,794.332,796.850
947,850.325,853.560,870.015,799.789,789.842,794.266,797.274
948,851.686,854.786,868.629,798.552,788.898,794.975,799.458
949,852.388,854.199,868.302,799.919,788.330,795.479,798.164
950,851.535,853.606,870.670,799.795,787.514,796.011,796.496
951,849.610,853.569,871.940,799.705,787.301,794.752,797.907
952,849.037,853.628,871.105,798.118,787.499,796.538,799.396
953,848.367,854.766,872.056,799.093,786.911,797.622,796.606
954,849.463,854.952,872.870,798.904,787.307,796.046,795.115
955,848.422,855.264,871.730,799.316,788.313,797.586,795.641
956,848.358,853.714,868.852,799.659,788.595,799.019,796.212
957,847.692,853.892,870.583,799.474,789.168,798.356,796.478
958,849.253,851.953,869.958,798.411,789.275,799.863,795.204
959,850.490,851.088,871.830,799.589,789.050,801.888,795.334
960,849.148,853.002,874.139,799.868,790.155,801.405,796.255
961,851.117,855.078,872.780,799.377,791.095,801.856,796.261
962,851.673,854.110,872.830,801.793,789.011,799.534,797.323
963,849.851,853.334,873.115,801.579,787.995,801.608,797.157
964,850.349,855.144,871.068,801.472,787.475,803.300,796.609
965,851.382,857.129,869.315,803.380,789.020,802.932,794.670
966,849.548,856.690,867.164,804.332,790.008,803.292,792.920
967,848.813,855.995,868.212,804.251,792.459,803.566,792.745
968,848.749,855.458,868.446,805.082,791.990,803.351,796.381
969,848.499,857.094,864.841,804.587,791.793,804.326,793.737
970,849.241,858.270,863.348,804.054,791.947,804.775,795.449
971,848.962,860.103,863.075,805.868,792.868,807.125,797.381
972,848.141,860.700,865.061,807.009,793.422,805.661,795.922
973,845.544,861.740,867.930,806.287,793.489,804.366,793.916
974,845.604,862.069,869.355,805.506,794.849,802.922,794.555
975,846.673,862.454,871.869,804.689,793.816,802.441,795.615
976,847.822,863.413,874.518,805.243,793.025,804.809,796.779
977,846.451,864.844,875.695,807.115,795.549,806.287,796.741
978,846.042,865.469,875.950,808.400,794.278,804.611,796.839
979,845.808,866.783,876.464,807.915,794.831,803.871,798.011
980,844.470,866.080,875.739,809.192,792.920,804.713,799.745
981,841.833,864.818,875.177,807.023,792.375,805.127,796.861
982,841.494,864.180,876.477,807.135,793.383,805.461,796.084
983,839.582,863.541,874.599,808.256,793.711,803.978,796.456
984,839.612,863.444,875.375,807.013,793.819,805.665,798.234
985,840.528,865.430,874.469,806.263,792.307,807.233,798.896
986,841.993,866.728,873.287,806.887,790.168,806.803,798.712
987,844.742,866.833,872.928,809.664,793.756,804.646,798.684
988,847.620,868.419,870.742,808.769,795.958,804.296,799.281
989,848.224,869.482,871.408,807.670,794.685,803.346,798.318
990,848.495,869.903,871.530,808.036,795.811,802.779,798.456
991,849.658,869.596,870.805,808.464,794.184,804.887,797.347
992,848.482,868.860,870.173,807.490,794.403,805.392,798.520
993,848.252,868.021,868.825,809.092,794.565,804.615,799.819
994,848.133,867.972,870.412,809.409,791.605,804.954,796.741
995,848.003,869.847,870.312,808.748,790.655,804.959,798.203
996,848.509,871.870,869.721,808.637,793.668,803.879,798.151
997,850.327,872.345,869.138,807.024,793.475,803.755,796.412
998,850.790,874.709,868.325,807.418,794.519,803.767,797.880
999,850.535,874.279,866.536,807.149,795.313,803.143,799.272
1000,851.767,871.657,870.763,807.166,796.786,803.099,798.055
1001,852.865,873.818,872.469,808.116,795.481,801.398,796.077
1002,854.935,875.602,874.468,807.631,794.244,804.516,798.400
1003,856.490,873.978,875.862,804.571,793.244,804.929,794.170
1004,856.052,874.652,878.216,806.496,791.774,805.085,794.894
1005,857.252,874.704,877.337,805.678,794.571,804.616,795.068
1006,856.291,873.558,876.797,804.622,797.241,804.972,795.927
1007,856.649,872.952,876.547,804.260,796.109,804.514,795.569
1008,857.398,873.833,874.749,804.225,795.184,804.233,796.878
1009,858.804,875.399,874.905,804.947,794.634,804.782,797.905
1010,857.827,875.164,876.000,806.098,793.901,804.071,800.301
1011,858.582,875.801,873.090,806.649,792.458,804.875,799.354
1012,858.978,873.756,870.377,806.947,795.657,804.090,801.850
1013,858.935,873.081,869.650,805.204,797.323,803.557,799.454
1014,858.794,873.235,867.825,805.706,794.970,805.228,796.268
1015,859.271,871.268,865.978,805.856,796.083,807.111,797.336
1016,859.076,868.869,865.935,806.420,796.779,806.775,793.673
1017,858.807,868.125,866.934,803.257,796.639,807.815,795.591
1018,858.142,867.908,867.610,802.063,794.965,809.261,795.349
1019,857.593,869.190,869.149,800.753,796.670,808.304,795.549
1020,858.066,871.401,865.908,802.378,795.823,808.663,793.573
1021,856.031,873.844,867.436,802.313,796.050,807.960,796.611
1022,857.551,875.936,867.167,802.343,796.256,808.995,796.197
1023,855.083,875.486,866.250,800.029,795.620,808.668,795.301
1024,854.301,876.261,865.224,798.121,795.703,808.788,796.611
1025,854.187,879.136,863.365,800.726,796.529,807.298,797.735
1026,854.615,878.377,862.183,799.045,794.948,807.981,799.496
1027,853.796,876.217,863.749,799.992,795.089,807.927,796.139
1028,854.619,875.666,862.393,800.314,794.875,807.478,797.370
1029,855.997,877.294,860.975,798.728,793.903,806.425,799.057
1030,857.698,878.050,860.103,800.284,793.266,806.058,795.874
1031,856.846,877.048,859.099,798.415,794.187,806.619,796.374
1032,857.873,874.683,858.188,801.056,797.346,805.808,794.235
1033,855.405,875.595,856.888,799.967,796.196,807.403,795.369
1034,854.518,876.070,858.386,799.453,794.123,807.456,796.318
1035,852.625,876.329,860.344,799.323,794.508,806.514,794.801
1036,852.744,873.667,860.480,799.238,794.187,807.599,798.005
1037,852.718,872.355,861.562,797.662,790.490,807.554,796.648
1038,850.291,870.226,860.511,796.311,792.563,808.808,798.328
1039,851.367,869.818,858.939,795.139,791.723,810.581,796.274
1040,851.960,869.239,858.809,797.406,795.049,810.910,795.192
1041,852.272,864.996,857.367,797.979,795.593,808.980,793.666
1042,850.749,863.463,857.648,798.059,793.114,809.088,792.724
1043,850.837,861.583,855.404,798.323,794.373,810.015,796.036
1044,849.610,861.680,853.209,797.501,794.185,812.775,795.887
1045,849.981,861.201,851.591,796.348,795.639,811.799,796.865
1046,851.314,858.695,851.059,796.984,794.714,810.372,795.827
1047,851.603,856.392,850.717,797.323,794.865,810.763,793.113
1048,853.100,858.444,850.529,796.197,794.252,811.177,792.761
1049,853.391,860.385,850.616,795.395,797.148,809.489,791.916
1050,853.788,861.004,852.655,795.624,797.428,810.607,793.792
1051,851.140,859.710,855.396,796.271,795.939,809.050,795.573
1052,850.380,859.914,854.134,795.054,797.221,808.840,797.241
1053,850.667,860.764,854.586,793.911,796.921,807.661,797.336
1054,852.613,860.678,856.231,795.445,795.895,806.415,798.066
1055,855.605,861.148,858.346,794.849,796.759,805.740,793.841
1056,854.321,863.418,859.185,796.614,798.542,805.188,796.602
1057,852.465,865.224,859.850,795.334,797.029,803.397,797.934
1058,851.605,866.266,858.731,795.730,796.490,801.359,798.538
1059,851.566,867.419,859.284,795.433,795.632,802.495,799.473
1060,852.338,868.887,858.240,797.313,797.865,801.811,798.208
1061,850.519,869.610,856.009,798.053,801.525,801.749,796.290
1062,851.353,869.967,854.869,800.299,801.602,800.777,796.881
1063,853.752,870.303,854.010,799.092,800.112,798.585,795.664
1064,853.670,871.502,855.744,797.750,798.263,798.399,795.991
1065,850.389,872.298,856.010,798.477,799.237,799.963,797.281
1066,851.921,874.016,855.890,798.242,797.839,800.607,797.487
1067,852.693,872.730,856.028,799.193,800.373,800.564,796.418
1068,852.340,874.098,855.808,799.463,802.044,801.069,796.093
1069,851.961,872.773,855.657,799.765,803.383,801.376,799.611
1070,853.124,874.509,856.024,799.357,802.399,801.952,795.279
1071,853.028,878.541,854.533,798.369,801.981,799.649,795.033
1072,854.242,879.865,854.302,799.135,802.262,798.761,795.051
1073,850.770,878.514,853.410,799.348,802.689,799.865,795.190
1074,850.196,878.402,852.663,797.813,802.071,798.898,796.234
1075,851.570,880.147,853.024,799.839,802.236,798.755,797.038
1076,854.150,879.665,851.334,799.278,804.162,798.734,796.064
1077,855.046,877.856,851.830,800.893,803.711,799.004,797.608
1078,855.079,877.523,850.975,798.365,802.608,799.511,800.091
1079,853.659,878.260,850.138,798.546,802.571,799.135,800.308
1080,852.707,880.458,847.872,800.137,804.007,798.311,799.082
1081,852.228,882.549,847.919,800.693,802.151,797.022,797.254
1082,851.149,882.796,848.465,798.233,800.108,796.106,796.403
1083,851.509,881.016,849.236,798.110,801.208,796.364,794.626
1084,854.398,883.353,850.529,797.551,801.010,794.967,796.836
1085,854.982,883.685,852.383,797.742,799.756,792.497,795.641
1086,853.865,885.345,854.755,797.135,799.593,794.621,795.181
1087,855.405,886.422,853.310,796.210,797.147,794.173,797.115
1088,855.140,884.353,854.662,795.288,799.728,794.402,797.301
1089,855.190,883.389,855.971,794.393,801.376,793.500,796.650
1090,858.364,882.736,858.211,796.214,801.939,794.546,798.274
1091,857.614,880.873,859.584,795.184,800.401,793.864,798.117
1092,855.438,878.947,860.422,794.886,801.127,789.808,796.776
1093,857.076,876.311,859.420,794.215,799.495,792.894,795.431
1094,856.046,873.885,861.689,794.766,798.026,793.711,795.321
1095,855.505,870.313,864.437,795.576,797.732,792.302,798.958
1096,853.126,869.598,866.728,795.704,799.429,792.765,796.044
1097,854.621,869.293,871.443,797.332,802.334,792.476,795.792
1098,855.760,868.556,873.646,798.418,803.248,794.315,797.845
1099,855.565,869.814,876.752,798.290,806.407,793.880,800.135
1100,855.270,869.005,879.557,798.933,805.984,791.675,798.876
1101,854.285,868.603,880.706,800.510,802.010,790.104,796.268
1102,853.964,869.183,878.195,800.539,803.279,791.203,798.257
1103,854.480,868.397,877.287,799.447,803.473,790.279,798.341
1104,855.078,866.530,877.571,798.182,802.770,790.745,795.046
1105,855.476,865.019,877.876,795.840,802.869,791.076,796.144
1106,856.178,866.395,879.293,796.545,801.792,791.225,796.597
1107,855.831,868.957,879.146,798.233,800.124,790.515,794.535
1108,854.342,871.733,881.658,797.345,800.880,791.223,794.181
1109,852.909,870.817,880.725,798.709,802.136,791.921,793.071
1110,853.116,869.476,880.515,798.324,803.221,791.977,793.214
1111,852.916,870.288,881.557,799.477,803.136,792.618,795.954
1112,853.095,872.051,882.091,799.718,803.162,793.012,796.071
1113,853.842,872.922,880.011,798.504,804.620,794.110,792.409
1114,855.154,873.036,878.540,797.692,804.928,794.318,792.943
1115,855.131,875.615,875.963,796.798,803.452,793.288,791.953
1116,853.268,874.159,873.280,796.543,803.741,793.965,792.146
1117,852.948,872.506,870.784,795.427,804.462,795.552,792.078
1118,852.616,871.860,872.846,795.675,803.639,793.391,794.299
1119,851.770,874.017,874.022,796.650,805.843,795.429,794.372
1120,849.427,874.678,876.253,796.316,806.345,793.540,794.228
1121,847.854,872.182,875.287,795.076,802.635,794.743,791.690
1122,849.010,870.459,875.155,794.631,802.516,792.770,791.474
1123,848.613,871.304,874.960,792.981,802.475,791.662,793.155
1124,851.121,869.145,873.008,793.829,804.320,792.701,792.991
1125,850.833,868.175,872.399,793.832,803.345,791.841,792.651
1126,849.207,868.794,872.272,791.713,803.804,792.104,792.761
1127,849.863,871.075,869.503,791.620,802.526,792.332,792.617
1128,851.579,871.579,869.875,794.620,805.217,791.465,791.953
1129,851.424,869.646,870.481,795.154,806.748,792.165,789.553
1130,854.192,870.850,870.318,794.509,807.233,794.266,793.411
1131,855.475,873.022,869.905,794.938,811.519,796.394,793.099
1132,855.440,872.614,868.979,795.698,811.253,796.933,793.314
1133,855.989,873.423,865.717,795.599,806.683,796.167,792.717
1134,854.780,872.717,865.796,793.341,802.933,796.748,794.659
1135,855.794,869.772,869.012,793.207,807.501,797.581,795.922
1136,857.807,868.964,871.001,794.854,808.722,796.595,795.431
1137,860.192,869.259,871.630,797.781,806.465,797.132,792.887
1138,861.538,870.128,873.099,795.457,806.411,797.401,796.004
1139,859.585,870.857,874.124,797.246,804.341,797.728,796.290
1140,859.707,870.274,874.750,797.058,804.845,799.354,794.356
1141,862.228,870.628,876.367,797.334,807.346,798.650,794.462
1142,862.477,875.285,878.920,798.979,808.213,799.229,793.133
1143,863.514,874.834,881.760,798.947,806.361,798.880,794.157
1144,862.415,876.242,882.880,798.393,808.459,797.126,795.555
1145,863.347,877.636,884.742,798.276,809.159,796.664,793.104
1146,864.749,876.370,886.780,798.459,809.089,796.900,791.870
1147,863.921,876.105,887.356,799.229,810.696,795.035,795.000
1148,863.258,875.749,886.821,800.830,808.879,795.793,796.980
1149,863.756,872.959,888.578,800.425,810.997,794.441,796.661
1150,865.318,871.330,890.346,799.545,808.591,793.989,794.469
1151,867.804,868.943,892.968,800.698,810.734,794.627,792.739
1152,866.090,868.913,892.149,799.823,808.875,795.026,793.956
1153,866.657,868.564,893.269,799.352,809.123,794.017,795.796
1154,868.577,869.155,893.872,800.214,808.557,792.108,794.133
1155,869.356,869.708,892.955,801.920,809.785,791.885,794.898
1156,869.756,868.679,892.451,800.926,808.293,789.562,793.206
1157,869.216,869.094,890.116,800.081,806.608,791.424,790.697
1158,869.854,870.632,890.200,797.883,805.199,793.009,791.372
1159,869.031,872.511,891.849,801.518,808.038,793.720,795.378
1160,869.485,873.622,892.862,801.233,807.229,795.974,794.332
1161,865.486,875.031,891.050,800.612,807.251,795.343,794.057
1162,863.698,877.911,887.968,800.225,806.033,794.644,794.772
1163,863.296,876.789,886.032,800.514,803.883,794.123,793.954
1164,863.966,876.338,885.898,800.582,801.631,794.870,789.885
1165,865.184,876.455,885.722,798.305,802.060,796.486,790.701
1166,865.824,876.015,885.530,797.103,800.815,796.718,793.381
1167,863.840,874.637,882.411,797.453,802.361,797.436,795.252
1168,861.740,874.814,878.164,797.444,803.693,798.663,794.743
1169,862.519,875.406,878.609,795.266,802.678,799.172,794.270
1170,862.429,875.146,876.988,795.255,803.184,797.469,795.907
1171,860.960,875.462,875.427,796.475,805.489,795.278,793.527
1172,861.974,875.372,875.118,796.371,807.178,796.203,790.235
1173,864.003,876.413,875.803,793.199,804.357,796.120,792.201
1174,864.266,876.992,873.666,794.654,803.069,796.780,793.044
1175,862.852,876.934,872.649,796.226,803.008,794.544,793.228
1176,864.778,876.717,871.763,795.409,805.995,792.897,792.750
1177,863.838,876.496,870.600,796.599,804.383,793.032,790.268
1178,863.606,877.759,868.102,797.661,802.672,794.112,793.162
1179,867.686,878.692,866.558,798.781,804.708,793.748,793.664
1180,867.481,877.415,865.141,796.979,804.010,793.008,793.467
1181,868.052,877.338,862.687,797.214,801.144,794.896,794.655
1182,866.675,877.769,862.948,799.436,802.666,793.113,795.073
1183,868.032,875.768,859.917,798.316,802.353,793.076,794.186
1184,866.842,877.803,860.892,796.382,802.052,794.221,792.356
1185,866.447,877.564,861.450,795.177,802.861,793.820,790.274
1186,866.576,877.682,859.380,796.439,804.824,793.652,791.172
1187,865.675,877.198,860.938,797.792,806.805,796.020,791.609
1188,865.452,875.910,856.409,797.771,806.880,793.701,792.456
1189,865.064,875.580,853.337,797.719,802.225,796.857,792.431
1190,866.334,874.723,852.916,799.388,800.658,798.551,792.241
1191,866.267,873.100,850.617,800.630,802.589,799.293,792.064
1192,866.882,873.813,850.311,798.032,803.218,799.230,793.832
1193,866.421,874.359,849.711,797.894,802.819,797.369,795.642
1194,865.424,874.279,845.372,798.069,803.725,796.324,794.796
1195,864.947,875.205,844.194,799.202,801.789,796.821,796.354
1196,865.320,878.398,845.010,799.391,798.816,797.142,796.232
1197,865.050,878.827,843.948,800.504,799.432,797.850,793.212
1198,864.397,876.655,842.940,801.215,800.653,797.124,794.454
1199,864.858,875.603,846.755,798.516,799.676,797.382,795.916
1200,865.768,874.717,847.909,797.010,799.019,796.706,793.288
1201,868.354,875.543,846.404,797.394,797.982,796.266,791.115
1202,867.514,874.715,845.798,799.239,798.114,796.066,793.186
1203,865.705,874.593,846.147,800.697,795.455,794.606,792.434
1204,865.688,873.949,845.865,799.989,796.500,794.911,792.832
1205,865.477,873.385,844.944,797.821,796.778,793.137,793.398
1206,865.485,874.302,843.117,797.070,796.903,793.832,793.964
1207,864.102,873.789,843.014,798.296,799.648,792.615,794.960
1208,863.407,872.362,843.365,797.288,796.041,792.734,796.411
1209,864.760,869.552,845.559,797.998,794.071,793.422,796.044
1210,864.206,868.650,845.971,798.646,793.733,794.928,795.286
1211,865.460,870.986,846.287,798.361,793.880,792.956,794.022
1212,865.410,871.984,844.805,797.257,792.274,794.220,795.630
1213,866.305,873.648,844.436,797.574,794.350,795.280,795.434
1214,868.673,870.800,844.097,797.580,794.282,797.808,796.372
1215,867.144,868.090,845.410,797.304,798.293,800.536,794.927
1216,865.680,868.943,846.729,797.774,798.623,799.186,797.261
1217,865.803,868.017,848.625,797.126,796.495,799.698,797.637
1218,867.104,867.770,850.823,796.398,795.207,799.264,797.599
1219,868.780,868.593,853.742,796.565,795.470,798.573,795.661
1220,869.143,867.838,853.846,797.376,795.742,798.861,794.699
