 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
1052,371.143,361.223,368.151,350.303,357.768,360.123,340.640
1053,370.618,360.738,367.311,350.165,356.681,360.183,340.333
1054,370.233,360.406,366.122,350.528,356.077,360.477,340.182
1055,370.124,360.650,365.094,351.019,356.085,360.829,340.586
1056,369.911,361.201,364.568,350.983,356.521,361.103,341.067
1057,369.539,361.406,364.504,350.316,356.848,361.402,341.360
1058,369.211,360.890,364.604,349.650,357.027,361.744,341.407
1059,369.108,360.166,364.741,349.451,357.140,362.082,341.350
1060,369.069,359.980,364.813,349.479,357.227,362.590,341.091
1061,368.817,360.594,364.741,349.417,357.199,362.994,340.653
1062,368.336,361.550,364.817,349.081,356.990,363.135,340.290
1063,367.864,362.169,365.074,348.874,356.776,363.056,340.394
1064,367.730,362.227,365.211,348.934,356.711,362.750,341.057
1065,368.039,361.866,365.253,349.310,356.661,362.581,341.825
1066,368.363,361.139,365.412,349.662,356.342,362.650,341.919
1067,368.374,360.335,365.747,349.797,355.913,362.976,341.212
1068,368.304,360.064,366.106,349.780,355.723,363.181,340.313
1069,368.672,360.443,366.347,349.823,355.501,362.982,339.859
1070,369.560,360.878,366.372,349.788,354.913,362.258,339.939
1071,370.484,360.858,366.046,349.348,354.506,361.402,340.128
1072,371.025,360.249,365.564,348.898,354.813,360.887,340.037
1073,370.784,359.443,365.227,348.942,355.723,361.143,339.852
1074,369.797,358.978,364.926,349.316,356.636,361.849,339.845
1075,368.697,358.880,364.434,349.707,357.394,362.336,340.310
1076,367.858,358.873,364.139,349.791,357.743,362.519,340.875
1077,367.214,358.826,364.305,349.459,357.773,362.577,340.966
1078,366.730,359.122,364.876,348.675,357.671,362.666,340.731
1079,366.562,359.694,365.237,347.664,357.411,362.805,340.650
1080,366.797,359.934,365.131,346.942,356.808,362.829,340.781
1081,367.181,359.692,364.731,346.588,356.252,362.519,340.889
1082,367.484,359.276,364.367,346.786,356.267,362.179,340.886
1083,367.567,359.064,364.291,347.466,356.761,362.260,340.949
1084,367.493,359.007,364.325,348.286,357.392,362.571,341.141
1085,367.388,359.245,364.420,348.791,358.112,362.682,341.229
1086,367.447,359.719,364.586,348.838,358.855,362.410,341.111
1087,367.527,360.156,364.978,348.765,359.003,362.020,340.808
1088,367.595,360.291,365.402,348.617,358.227,361.680,340.404
1089,367.842,360.002,365.665,348.212,357.209,361.254,339.811
1090,368.313,359.337,365.384,347.611,356.898,360.797,339.418
1091,368.844,358.609,364.763,347.194,357.180,360.664,339.485
1092,369.038,358.042,364.251,347.145,357.137,361.072,339.963
1093,368.774,357.699,364.108,347.150,356.456,361.569,340.545
1094,368.267,357.802,364.329,346.966,355.544,361.829,341.051
1095,367.807,358.550,364.548,346.823,354.905,361.668,341.195
1096,367.458,359.699,364.747,346.996,354.696,361.330,341.165
1097,367.214,360.560,364.952,347.429,354.554,360.968,341.010
1098,367.126,360.844,365.325,347.694,354.209,360.950,340.973
1099,367.223,360.724,365.733,347.598,353.825,361.425,341.057
1100,367.284,360.389,366.125,347.173,353.728,362.229,341.205
1101,367.148,360.042,366.618,346.930,353.853,362.897,341.451
1102,366.857,359.870,367.402,347.085,354.020,363.193,341.771
1103,366.617,360.012,368.285,347.451,353.993,363.008,342.088
1104,366.579,360.120,368.438,347.733,353.835,362.427,342.020
1105,366.747,360.081,367.641,347.684,353.409,361.875,341.542
1106,366.995,360.061,366.378,347.395,352.778,361.634,340.926
1107,367.113,360.122,365.402,347.056,352.938,361.575,340.478
1108,367.112,359.822,364.815,346.778,354.359,361.286,340.088
1109,367.226,358.980,364.508,346.637,356.172,360.827,339.963
1110,367.528,358.142,364.598,346.618,356.990,360.740,339.923
1111,367.938,358.105,365.010,346.718,356.638,361.046,339.700
1112,368.458,358.954,365.400,346.910,355.853,361.549,339.502
1113,369.096,360.166,365.359,347.244,355.299,361.799,339.663
1114,369.650,361.073,364.946,347.543,354.948,361.807,340.337
1115,369.959,361.257,364.645,347.665,354.728,361.662,341.182
1116,369.844,360.665,364.699,347.485,354.519,361.757,341.599
1117,369.187,359.914,364.779,346.930,354.150,362.004,341.431
1118,368.194,359.709,364.542,346.173,353.948,361.879,340.919
1119,367.263,360.064,364.169,345.996,354.322,361.616,340.673
1120,366.656,360.313,363.761,346.665,355.057,361.588,340.919
1121,366.454,360.024,363.697,347.688,355.406,361.799,341.502
1122,366.612,359.337,364.149,348.323,355.067,361.982,342.340
1123,366.733,358.570,365.062,348.400,354.411,361.918,343.098
1124,366.580,357.980,366.187,348.227,353.823,361.682,343.687
1125,366.520,357.572,367.074,347.923,353.703,361.463,343.710
1126,367.094,357.494,367.422,347.635,354.082,361.388,343.057
1127,368.591,358.034,367.480,347.656,354.688,361.435,341.912
1128,370.747,359.423,367.592,348.062,355.302,361.348,340.778
1129,372.757,361.462,367.651,348.528,355.875,361.219,339.919
1130,373.951,363.262,367.329,348.536,356.419,361.195,339.529
1131,374.372,363.924,366.633,348.004,356.965,361.225,339.468
1132,374.643,363.430,365.952,347.387,357.638,361.284,339.586
1133,375.025,362.682,365.974,347.367,358.282,361.336,339.700
1134,375.218,362.428,366.564,347.827,358.451,361.330,339.630
1135,375.225,362.702,367.229,348.113,358.027,361.314,339.468
1136,375.432,362.748,367.608,348.030,357.372,361.515,339.333
1137,375.902,362.249,367.695,347.923,356.905,362.087,339.232
1138,376.308,361.540,367.512,348.145,356.791,362.586,338.815
1139,376.428,360.883,367.289,348.536,357.095,362.924,338.387
1140,376.282,360.447,367.317,348.680,357.683,363.044,338.343
1141,375.910,360.252,367.625,348.421,358.102,362.734,338.741
1142,375.230,360.171,367.831,348.096,358.005,362.093,339.253
1143,374.473,360.093,367.679,348.250,357.382,361.364,339.626
1144,373.885,359.858,367.199,348.944,356.810,360.777,339.970
1145,373.731,359.606,366.745,349.477,356.638,360.330,340.401
1146,373.865,359.919,366.598,349.551,356.733,359.966,340.532
1147,374.157,360.672,366.695,349.404,356.863,359.841,340.178
1148,374.378,361.215,366.524,349.169,356.848,360.095,339.461
1149,374.427,361.232,366.008,348.793,356.885,360.581,338.842
1150,374.176,361.147,365.653,348.115,357.157,360.811,338.727
1151,373.756,361.178,365.725,347.444,357.626,360.982,339.074
1152,373.372,361.027,365.787,347.132,358.117,361.193,339.879
1153,373.225,360.416,365.717,347.282,358.531,361.575,340.865
1154,373.257,359.506,365.906,347.806,358.766,361.879,341.724
1155,373.353,359.042,366.281,348.274,358.803,361.998,342.296
1156,373.577,359.218,366.436,348.440,359.020,361.724,342.283
1157,373.935,359.531,366.265,348.596,359.521,361.125,341.545
1158,374.268,359.460,366.199,348.876,359.928,360.614,340.582
1159,374.520,359.086,366.388,349.179,359.808,360.523,340.239
1160,374.604,358.702,366.568,349.248,359.032,361.014,340.293
1161,374.440,358.667,366.594,349.077,357.808,361.674,340.084
1162,373.979,358.765,366.641,348.964,356.738,362.040,339.539
1163,373.273,358.736,366.863,348.968,356.247,361.948,339.246
1164,372.488,358.716,367.114,348.915,356.157,361.581,339.367
1165,371.849,358.841,366.892,348.727,356.042,361.394,339.478
1166,371.469,359.032,366.353,348.556,355.978,361.640,339.458
1167,371.297,359.357,365.886,348.528,356.150,361.859,339.293
1168,371.201,359.951,365.691,348.203,356.716,361.785,338.862
1169,371.239,360.535,365.494,347.398,357.314,361.417,338.327
1170,371.348,360.797,365.042,346.562,357.534,361.032,338.178
1171,371.403,360.721,364.584,346.419,357.307,360.511,338.465
1172,371.401,360.333,364.337,346.981,356.860,360.038,338.717
1173,371.456,359.584,364.309,347.658,356.459,359.984,338.444
1174,371.550,358.460,364.297,347.898,356.297,360.256,338.125
1175,371.444,357.868,364.384,347.703,356.282,360.666,338.118
1176,371.059,357.902,364.693,347.434,356.045,361.205,338.343
1177,370.561,357.956,365.357,347.346,355.556,361.775,338.710
1178,370.252,357.660,366.161,347.241,355.187,361.976,339.155
1179,370.213,357.203,366.787,347.015,355.392,361.567,339.569
1180,370.523,356.866,366.970,346.752,356.080,361.044,339.933
1181,370.951,356.653,366.793,346.861,356.546,360.851,340.283
1182,371.056,356.751,366.564,347.203,356.322,360.915,340.444
1183,370.661,357.245,366.275,347.303,355.631,361.179,340.182
1184,370.025,357.973,365.861,347.229,354.840,361.523,339.734
1185,369.678,358.763,365.454,347.103,354.247,361.753,339.525
1186,369.597,359.372,365.450,346.957,353.990,361.720,339.842
1187,369.487,359.787,366.060,346.748,353.945,361.350,340.566
1188,369.128,360.127,367.024,346.551,354.067,360.972,341.431
1189,368.678,360.208,367.524,346.673,354.344,360.841,342.727
1190,368.581,360.010,367.153,346.942,354.551,360.911,344.663
1191,369.033,359.824,366.010,346.870,354.499,360.903,346.515
1192,369.680,359.719,364.954,346.239,354.249,360.879,347.135
1193,370.025,359.298,364.257,345.438,354.095,360.990,346.717
1194,369.923,358.379,363.908,344.964,354.047,360.996,346.135
1195,369.639,357.550,363.797,344.852,354.020,360.851,345.731
1196,369.571,357.511,363.697,344.895,353.938,360.626,345.434
1197,369.729,358.051,363.486,345.026,353.706,360.499,345.387
1198,369.965,358.516,363.098,345.203,353.372,360.390,345.643
1199,369.979,358.369,363.076,345.419,353.120,360.298,346.253
1200,369.790,357.741,363.888,345.759,353.120,360.447,347.037
1201,369.655,357.056,365.375,346.192,353.429,360.777,347.744
1202,369.829,356.660,366.707,346.393,354.037,360.950,348.316
1203,369.983,356.557,367.299,346.079,354.763,360.873,348.306
1204,369.581,356.819,367.345,345.297,355.446,360.950,347.562
1205,368.714,357.474,367.102,344.637,355.908,361.111,346.215
1206,367.995,358.139,366.534,344.639,356.167,361.268,344.933
1207,367.841,358.364,365.665,345.246,356.364,361.300,343.983
1208,368.130,358.235,364.912,345.983,356.406,361.199,343.481
1209,368.547,358.215,364.442,346.419,356.015,361.103,343.414
1210,368.787,358.306,364.171,346.489,355.384,361.185,343.953
1211,368.717,358.359,364.000,346.445,354.973,361.318,344.727
1212,368.510,358.457,364.137,346.577,355.047,361.229,344.963
1213,368.243,358.531,364.641,346.566,355.491,360.990,344.502
1214,367.880,358.298,365.311,346.237,356.120,360.986,343.650
1215,367.555,357.682,365.709,345.694,356.529,361.398,343.071
1216,367.600,356.724,365.657,345.417,356.324,361.708,343.239
1217,367.957,356.103,365.229,345.543,355.431,361.577,343.963
1218,368.155,356.538,364.659,345.897,354.274,361.439,344.687
1219,368.136,357.807,364.129,346.023,353.591,361.660,345.141
1220,368.073,358.714,363.695,345.996,353.703,362.402,345.347
1221,368.210,358.680,363.498,346.056,354.304,362.960,345.219
1222,368.461,358.357,363.610,346.156,354.803,362.837,344.946
1223,368.808,358.450,363.837,346.169,354.978,362.175,344.862
1224,368.983,358.663,364.100,346.165,354.848,361.525,344.852
1225,368.790,358.540,364.175,346.320,354.529,361.149,344.438
1226,368.190,358.196,364.259,346.558,354.100,361.016,343.471
1227,367.703,358.039,364.450,346.466,353.918,361.080,342.559
1228,367.516,358.232,364.693,346.045,353.958,361.318,342.162
1229,367.423,358.565,364.651,345.562,353.948,361.744,342.377
1230,367.226,358.851,364.345,345.445,354.115,362.097,342.808
1231,367.209,358.751,363.767,345.970,354.943,362.149,343.135
1232,367.449,358.587,363.129,346.532,356.289,362.296,343.064
1233,367.547,358.721,362.984,346.481,357.324,362.674,342.690
1234,367.336,359.318,363.446,345.865,357.466,363.105,342.444
1235,367.087,359.927,364.141,345.312,356.938,363.101,342.673
1236,366.904,359.941,364.719,345.385,356.192,362.487,343.276
1237,366.840,359.386,365.355,346.162,355.801,361.662,343.855
1238,366.939,358.822,366.078,347.141,355.673,361.215,343.902
1239,367.245,358.660,366.428,347.665,355.377,361.340,343.364
1240,367.702,358.905,366.187,347.430,354.688,361.630,342.734
1241,368.254,359.369,365.747,346.765,354.162,361.616,342.529
1242,368.901,359.866,365.763,346.096,354.411,361.318,342.532
1243,369.599,360.215,366.177,345.773,355.217,361.060,342.407
1244,370.086,360.227,366.606,345.750,355.776,361.155,342.313
1245,370.158,360.205,366.655,345.934,355.823,361.696,342.569
1246,369.907,360.333,366.157,346.073,355.608,362.449,342.946
1247,369.318,360.443,365.434,345.914,355.254,362.918,343.165
1248,368.815,360.220,364.984,345.598,355.107,362.924,342.859
1249,368.688,359.474,364.964,345.363,355.197,362.622,342.266
1250,368.926,358.391,365.249,345.233,355.429,362.042,341.774
1251,369.186,357.489,365.494,345.250,355.786,361.366,341.832
1252,369.184,357.012,365.793,345.615,355.888,360.918,342.343
1253,368.969,356.770,366.211,346.160,355.536,361.008,342.667
1254,368.588,356.760,366.604,346.603,354.920,361.332,342.529
1255,368.216,357.227,366.753,346.846,354.459,361.406,341.963
1256,367.942,357.880,366.647,346.964,354.339,361.133,341.316
1257,367.747,358.017,366.267,347.038,354.382,360.722,340.909
1258,367.626,357.792,365.753,346.964,354.471,360.419,341.030
1259,367.477,358.064,365.193,346.774,354.484,360.640,341.626
1260,367.150,358.888,364.872,346.440,354.212,361.147,342.111
1261,366.767,359.462,364.884,345.761,353.771,361.503,342.273
1262,366.599,359.174,365.131,344.976,353.586,361.714,342.502
1263,366.861,358.291,365.438,344.596,354.102,361.920,343.024
1264,367.711,357.403,365.791,344.703,354.756,362.191,343.088
1265,368.906,356.929,365.992,344.961,355.012,362.358,342.337
1266,369.756,356.958,365.661,345.083,354.913,362.493,341.354
1267,369.795,357.866,364.578,345.154,354.838,362.722,340.791
1268,369.238,359.347,363.321,345.427,355.020,363.032,340.852
1269,368.615,360.384,362.849,345.878,355.329,362.950,341.337
1270,368.384,360.406,363.424,346.363,355.733,362.433,341.828
1271,368.560,359.782,364.512,346.654,355.860,361.835,342.226
1272,368.781,359.252,364.996,346.626,355.441,361.531,342.458
1273,368.709,358.897,364.685,346.539,354.788,361.575,342.620
1274,368.149,358.526,364.157,346.462,354.506,361.642,342.471
1275,367.435,358.083,364.205,346.410,354.681,361.531,342.088
1276,367.057,357.831,364.944,346.481,354.835,361.260,341.771
1277,367.038,357.785,365.530,346.519,354.683,361.262,341.852
1278,366.795,357.870,365.225,346.494,354.377,361.652,342.256
1279,366.031,358.024,364.365,346.521,354.272,362.052,342.512
1280,365.190,358.281,363.697,346.820,354.746,362.000,342.535
1281,364.871,358.535,363.592,347.113,355.566,361.431,342.229
1282,365.186,358.697,363.675,346.885,356.289,360.600,341.892
1283,365.935,358.689,363.878,346.278,356.633,360.022,341.337
1284,367.018,358.694,364.327,345.771,356.723,359.964,341.007
1285,368.074,358.516,365.060,345.712,356.676,360.368,340.879
1286,368.664,358.159,365.701,345.887,356.591,360.885,340.758
1287,368.596,357.790,365.833,346.088,356.708,361.565,340.556
1288,368.108,357.543,365.528,346.327,356.965,362.207,340.623
1289,367.688,357.347,365.315,346.383,357.032,362.481,341.135
1290,367.445,357.257,365.359,346.133,356.756,362.056,341.791
1291,367.224,357.406,365.542,345.665,356.264,361.543,342.354
1292,366.833,357.567,365.723,345.524,355.656,361.487,342.421
1293,366.389,357.633,365.906,345.857,354.915,361.815,342.101
1294,366.220,357.780,365.970,346.421,354.165,362.093,341.596
1295,366.438,358.073,365.853,346.893,353.918,362.014,341.269
1296,366.787,357.958,365.679,347.248,354.476,361.718,341.071
1297,367.012,357.550,365.562,347.508,355.359,361.497,341.071
1298,367.029,357.364,365.520,347.632,355.920,361.588,341.232
1299,366.796,357.702,365.759,347.600,356.035,361.930,341.118
1300,366.362,358.340,365.982,347.481,356.005,362.268,340.377
1301,366.094,358.819,365.878,347.376,356.152,362.425,339.141
1302,366.320,358.949,365.544,347.218,356.424,362.521,338.434
1303,366.891,359.086,365.295,346.897,356.509,362.728,338.889
1304,367.365,359.572,365.110,346.397,356.307,362.773,339.939
1305,367.549,360.134,364.859,345.915,356.304,362.463,340.657
1306,367.658,360.289,364.827,345.915,356.683,362.143,340.811
1307,367.668,360.108,365.032,346.350,356.900,362.247,341.111
1308,367.355,359.900,365.301,346.782,356.397,362.447,341.623
1309,366.608,360.042,365.554,346.880,355.606,362.423,342.192
1310,365.815,360.386,365.578,346.570,354.997,362.370,342.525
1311,365.475,360.526,365.558,346.011,354.519,362.529,342.606
1312,365.539,360.394,365.635,345.370,354.142,362.823,342.189
1313,365.710,360.081,365.867,345.096,353.776,362.950,341.556
1314,365.864,359.795,366.086,345.406,353.526,362.692,341.391
1315,365.898,359.655,366.090,346.128,353.414,362.332,341.623
1316,365.781,359.511,365.845,346.758,353.584,362.314,342.010
1317,365.514,359.254,365.371,347.160,353.880,362.620,342.343
1318,365.331,359.281,364.964,347.586,354.324,362.851,342.414
1319,365.253,359.836,365.185,347.917,354.663,362.823,341.936
1320,365.339,360.697,365.880,347.821,354.681,362.475,341.215
1321,365.649,361.308,366.400,347.154,354.718,362.032,340.626
1322,366.073,361.306,366.125,346.288,354.978,361.676,340.468
1323,366.380,360.751,365.572,345.583,355.309,361.511,340.485
1324,366.389,360.108,365.333,345.259,355.691,361.294,340.333
1325,366.248,359.479,365.408,345.368,356.382,360.740,339.663
1326,366.334,358.868,365.315,345.641,357.339,360.119,338.879
1327,366.697,358.570,365.191,345.778,358.085,359.928,338.606
1328,367.091,358.768,365.729,345.846,358.254,360.288,339.162
1329,367.341,359.462,366.968,346.325,357.895,361.229,340.081
1330,367.654,360.619,368.390,347.581,357.810,362.841,340.616
1331,368.124,362.220,369.388,349.316,358.783,364.672,340.471
1332,368.636,363.932,370.006,350.754,360.541,365.996,339.909
1333,369.006,365.418,370.795,351.622,362.529,366.891,339.337
1334,369.249,366.543,372.167,352.233,364.277,368.008,338.848
1335,369.751,367.535,374.108,352.895,365.930,369.690,338.411
1336,370.818,368.545,376.038,353.560,367.574,371.646,338.077
1337,372.125,369.247,377.548,354.235,368.913,373.282,337.966
1338,373.310,369.452,378.361,354.996,369.708,374.328,338.094
1339,374.269,369.440,378.311,355.727,370.127,374.980,337.936
1340,375.024,369.638,377.514,356.197,370.334,375.229,337.357
1341,375.615,370.110,376.594,356.556,370.449,374.893,336.673
1342,376.011,370.560,375.928,356.883,370.469,374.254,336.441
1343,376.221,370.704,375.719,356.955,370.209,373.869,336.684
1344,376.232,370.452,375.813,356.592,369.549,373.819,337.246
1345,376.167,370.117,375.723,355.972,368.693,373.646,338.175
1346,376.102,369.973,375.428,355.305,367.938,373.205,339.189
1347,375.894,369.814,375.335,354.820,367.397,372.493,339.754
1348,375.586,369.433,375.450,354.776,367.292,371.622,339.670
1349,375.384,369.213,375.753,355.051,367.751,370.863,338.990
1350,375.507,369.738,376.227,355.117,368.237,370.698,338.128
1351,375.970,370.917,376.739,354.953,368.514,371.111,337.606
1352,376.497,372.117,376.807,354.914,368.564,371.763,337.690
1353,376.693,373.100,376.293,355.190,368.279,372.312,338.330
1354,376.337,373.692,375.480,355.430,367.751,372.662,339.360
1355,375.722,373.496,374.649,355.252,367.384,372.765,340.455
1356,375.152,372.592,373.998,354.750,367.486,372.646,341.438
1357,374.796,371.584,373.341,354.128,367.626,372.507,342.215
1358,374.666,370.890,372.590,353.701,367.481,372.360,342.970
1359,374.667,370.440,371.857,353.498,366.960,372.119,343.613
1360,374.784,369.787,371.548,353.404,366.137,371.877,344.034
1361,374.970,369.073,371.779,353.096,365.294,371.521,343.916
1362,375.061,368.716,372.175,352.462,364.648,371.070,343.397
1363,374.813,369.027,372.183,351.731,364.085,370.676,343.175
1364,374.338,369.660,371.705,351.269,363.544,369.992,343.640
1365,373.862,369.946,371.183,351.164,363.087,369.058,344.667
1366,373.587,369.609,370.853,351.049,362.633,368.445,345.724
1367,373.626,369.103,370.604,350.771,362.214,368.487,346.138
1368,374.013,368.856,370.452,350.320,361.895,368.539,345.529
1369,374.603,368.875,370.376,350.017,361.728,368.020,344.239
1370,375.031,368.704,370.363,350.019,361.643,367.225,343.242
1371,375.087,368.374,370.624,350.248,361.496,367.085,342.946
1372,374.879,368.218,371.404,350.648,361.504,368.103,343.091
1373,374.616,368.487,372.880,351.398,362.294,369.984,343.306
1374,374.273,369.017,374.649,352.325,363.995,372.044,343.909
1375,373.614,369.553,376.129,353.004,365.741,373.738,345.222
1376,372.849,370.193,376.938,353.539,366.651,374.938,346.515
1377,372.434,370.910,377.070,354.039,366.646,375.604,346.805
1378,372.449,371.780,376.944,354.410,366.274,375.805,346.424
1379,372.704,372.741,376.831,354.410,366.003,375.698,346.269
1380,373.140,373.565,376.932,354.182,365.673,375.412,346.714
1381,373.495,374.027,377.120,354.102,365.017,375.117,346.970
1382,373.423,373.763,377.038,354.137,364.127,374.688,347.081
1383,372.973,372.790,376.892,353.979,363.603,374.169,347.343
1384,372.502,371.819,377.102,353.447,363.519,373.628,347.758
1385,372.268,371.350,377.558,352.977,363.586,373.193,347.764
1386,372.192,371.550,377.380,352.850,363.653,372.974,347.340
1387,372.302,371.677,376.070,352.852,363.534,372.825,346.774
1388,372.437,371.247,374.458,352.833,363.082,372.541,346.337
1389,372.710,370.450,373.319,352.859,362.397,371.986,346.303
1390,373.029,369.780,372.934,352.915,361.768,371.274,346.879
1391,373.249,369.528,372.890,352.852,361.309,370.451,348.175
1392,373.247,369.555,372.679,352.489,361.092,369.885,349.357
1393,372.827,369.743,372.114,352.209,361.249,369.946,349.606
1394,372.203,369.888,371.707,352.528,361.491,370.173,349.185
1395,371.813,369.616,371.996,353.158,361.424,369.922,348.660
1396,371.736,369.110,373.084,353.633,361.107,369.050,348.215
1397,372.120,369.029,374.588,353.752,360.980,368.044,347.384
1398,373.328,369.418,375.910,353.919,361.367,367.451,346.337
1399,375.318,369.785,376.865,354.209,362.145,367.598,345.471
1400,377.395,369.802,377.625,354.455,362.925,368.074,344.848
1401,379.075,369.836,378.388,354.705,363.591,368.260,344.616
1402,380.226,370.269,379.074,355.288,364.297,368.169,344.774
1403,380.842,370.983,379.528,356.130,365.421,368.207,345.071
1404,381.106,371.626,379.665,356.769,366.796,368.557,345.199
1405,381.276,371.804,379.378,357.481,367.878,368.881,344.818
1406,381.441,371.352,378.857,358.511,368.277,369.115,344.148
1407,381.672,370.623,378.426,359.774,367.965,369.354,343.468
1408,381.982,369.968,378.369,360.977,367.586,369.511,342.825
1409,382.158,369.333,378.896,361.942,367.718,369.298,341.909
1410,382.000,368.716,379.661,362.398,368.252,368.716,340.949
1411,381.509,368.604,380.227,362.352,368.935,368.443,340.468
1412,380.941,369.254,380.498,362.195,369.556,369.012,340.929
1413,380.667,370.306,380.685,362.414,369.738,369.821,341.976
1414,380.623,370.755,380.799,362.872,369.269,370.370,342.643
1415,380.573,370.242,380.687,363.237,368.135,370.821,342.667
1416,380.228,369.152,380.402,363.524,366.758,371.225,342.192
1417,379.829,368.384,380.341,363.821,365.638,371.163,341.737
1418,379.548,368.002,380.508,363.744,365.489,370.382,341.586
1419,379.390,367.628,380.695,363.148,366.302,368.992,341.734
1420,379.074,367.159,380.496,362.555,367.601,367.288,342.061
1421,378.432,366.983,379.906,362.553,368.820,365.889,342.434
1422,377.868,367.130,379.235,362.972,369.451,365.302,342.832
1423,377.631,367.152,378.679,363.227,369.107,365.642,342.825
1424,377.595,366.736,378.301,363.053,367.983,366.515,342.508
1425,377.489,366.257,378.042,363.002,366.808,367.217,342.364
1426,377.290,366.039,377.910,363.367,366.227,367.445,342.502
1427,377.145,366.098,377.924,363.729,366.125,367.215,342.451
1428,377.250,365.966,378.034,363.660,365.838,366.865,342.162
1429,377.516,365.335,378.207,363.282,365.397,366.761,341.916
1430,377.709,364.139,378.285,363.047,365.030,366.853,341.822
1431,377.571,362.663,378.020,363.011,364.945,366.755,341.633
1432,377.090,361.550,377.661,362.977,365.017,366.286,341.286
1433,376.391,361.210,377.444,362.731,365.082,365.746,340.956
1434,375.762,361.535,377.496,362.269,364.940,365.710,340.838
1435,375.319,362.198,377.351,361.902,364.599,366.435,341.007
1436,374.995,362.980,376.578,361.820,364.399,367.364,341.421
1437,374.769,363.609,375.502,361.742,364.783,368.002,342.209
1438,374.773,363.719,374.604,361.126,365.337,368.157,343.306
1439,374.971,363.269,373.974,360.009,365.287,367.998,344.145
1440,375.129,362.582,373.331,359.004,364.569,367.742,344.481
1441,374.894,362.137,372.532,358.474,363.801,367.316,344.178
1442,374.296,362.186,371.916,358.286,363.050,366.495,343.532
1443,373.616,362.636,371.815,358.098,362.180,365.350,343.003
1444,373.146,362.868,372.241,357.915,361.329,364.465,342.680
1445,372.822,362.403,372.759,357.874,360.920,364.173,342.498
1446,372.577,361.655,372.823,357.934,361.017,364.326,342.162
1447,372.533,361.005,372.584,358.049,361.431,364.696,341.418
1448,372.673,360.555,372.488,358.000,361.810,365.131,340.636
1449,372.935,360.567,372.408,357.857,361.938,365.489,340.444
1450,373.212,360.738,372.145,357.773,361.347,365.431,340.929
1451,373.314,360.487,371.871,357.883,360.097,364.859,341.801
1452,373.016,359.873,371.677,357.840,358.741,364.095,342.569
1453,372.323,359.413,371.416,357.389,358.005,363.789,342.805
1454,371.628,359.293,370.894,356.791,357.845,363.918,342.407
1455,371.248,359.416,369.988,356.197,357.903,364.103,341.949
1456,371.277,359.567,369.020,355.656,358.082,363.956,341.987
1457,371.603,359.765,368.586,355.194,358.195,363.698,342.367
1458,371.864,359.851,369.054,354.784,358.431,363.634,342.562
1459,371.854,359.829,369.825,354.412,358.713,363.873,342.286
1460,371.642,359.729,370.267,354.024,358.683,364.250,341.919
1461,371.478,359.675,370.309,353.874,358.254,364.378,341.761
1462,371.556,359.347,370.157,353.974,357.791,364.060,341.936
1463,371.787,358.836,369.628,354.231,357.594,363.423,342.441
1464,371.856,358.560,368.934,354.555,357.237,362.680,343.088
1465,371.672,358.829,368.359,354.774,356.569,362.091,343.414
1466,371.479,359.482,368.122,354.673,355.748,361.962,343.034
1467,371.409,360.000,368.339,354.295,355.224,362.517,342.111
1468,371.455,360.225,368.699,353.825,355.479,363.439,340.983
1469,371.410,360.267,368.781,353.194,356.277,364.002,340.202
1470,371.167,360.342,368.490,352.763,357.025,363.885,340.020
1471,370.836,360.208,367.845,352.799,357.479,363.513,340.428
1472,370.625,359.768,367.225,352.906,357.693,363.362,341.296
1473,370.674,359.115,367.046,352.549,357.898,363.229,342.195
1474,370.897,358.509,367.329,351.761,358.005,362.841,342.374
1475,370.963,358.279,367.813,350.951,357.905,362.378,341.670
1476,370.779,358.565,368.221,350.355,357.731,361.974,340.663
1477,370.476,359.139,368.386,350.073,357.579,361.767,340.101
1478,370.244,359.846,368.187,350.015,357.324,361.771,340.253
1479,370.058,360.433,367.570,350.158,356.950,361.966,340.343
1480,369.902,360.430,367.106,350.372,356.539,362.191,340.175
1481,369.876,359.562,366.950,350.492,356.105,362.211,339.990
1482,369.958,358.692,367.046,350.508,355.661,362.046,340.054
1483,370.023,358.428,366.988,350.579,355.207,361.793,340.327
1484,369.901,358.562,366.645,350.865,354.781,361.392,340.677
1485,369.494,358.509,366.094,351.314,354.559,361.020,341.404
1486,369.007,358.355,365.649,351.508,354.576,361.056,342.256
1487,368.686,358.345,365.353,351.209,354.845,361.664,342.758
1488,368.390,358.628,365.227,350.744,355.419,362.390,342.273
1489,368.119,358.936,365.163,350.538,356.057,362.487,341.178
1490,368.268,359.142,365.100,350.786,356.349,362.294,340.192
1491,368.846,359.059,365.269,350.889,355.973,362.469,340.269
1492,369.417,358.672,365.841,350.267,355.282,363.074,341.566
1493,369.675,358.178,366.693,349.056,354.721,363.419,343.215
1494,369.727,357.601,367.357,348.049,354.551,363.260,344.468
1495,369.695,357.386,367.538,347.861,354.526,362.813,345.084
1496,369.441,357.758,367.255,348.132,354.561,362.531,345.643
1497,368.943,358.335,367.012,348.374,354.693,362.274,346.532
1498,368.402,358.682,366.821,348.370,354.935,361.845,347.414
1499,368.079,358.675,366.588,348.148,354.848,361.217,348.121
1500,367.943,358.633,366.305,347.731,354.292,360.692,348.852
1501,367.892,358.768,366.058,347.288,353.616,360.720,349.704
