 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
748,422.385,422.111,423.656,427.558,426.357,422.840,422.008
749,422.425,421.974,423.614,427.695,426.320,422.777,422.175
750,422.422,421.853,423.856,427.520,426.371,422.638,422.267
751,422.332,421.836,424.085,427.047,426.424,422.539,422.211
752,422.153,422.009,424.155,426.553,426.498,422.709,421.890
753,421.966,422.372,424.056,426.192,426.664,423.015,421.487
754,421.822,422.783,423.806,426.135,426.761,423.144,421.285
755,421.675,423.168,423.387,426.453,426.797,423.073,421.345
756,421.531,423.493,422.972,426.988,426.822,422.908,421.452
757,421.397,423.840,422.652,427.289,426.905,422.769,421.549
758,421.358,423.961,422.481,427.206,426.993,422.770,421.675
759,421.419,423.652,422.440,427.092,427.063,422.913,421.747
760,421.432,423.031,422.653,427.097,427.209,422.907,421.702
761,421.285,422.361,422.994,427.120,427.345,422.625,421.594
762,421.134,421.909,423.173,427.072,427.277,422.251,421.597
763,421.165,421.823,423.069,427.238,426.959,422.147,421.666
764,421.446,421.935,422.805,427.452,426.591,422.264,421.729
765,421.712,421.979,422.522,427.357,426.327,422.328,421.761
766,421.878,421.896,422.166,426.868,426.094,422.259,421.829
767,421.947,421.930,421.716,426.462,426.012,422.173,421.857
768,421.929,421.984,421.330,426.434,426.084,422.214,421.816
769,421.969,421.954,421.155,426.730,426.163,422.254,421.794
770,422.134,421.915,421.185,427.029,426.079,422.316,421.858
771,422.159,422.048,421.201,427.124,426.014,422.516,421.809
772,421.953,422.251,421.203,426.891,426.104,422.871,421.708
773,421.637,422.331,421.319,426.503,426.250,423.202,421.788
774,421.571,422.098,421.628,426.320,426.275,423.352,422.058
775,421.782,421.677,421.925,426.427,426.097,423.346,422.318
776,422.128,421.372,421.946,426.599,425.761,423.183,422.465
777,422.419,421.323,421.799,426.625,425.594,422.922,422.449
778,422.452,421.354,421.774,426.473,425.713,422.793,422.413
779,422.248,421.253,421.927,426.324,425.942,422.870,422.314
780,422.017,421.153,421.961,426.086,426.068,423.056,422.103
781,421.939,421.294,421.853,425.766,426.132,423.203,421.870
782,422.149,421.620,421.788,425.527,426.213,423.215,421.698
783,422.488,421.854,421.831,425.685,426.330,423.068,421.721
784,422.657,421.800,421.919,426.059,426.409,422.689,421.976
785,422.680,421.497,421.923,426.218,426.347,422.346,422.338
786,422.849,421.177,421.729,426.035,426.245,422.331,422.611
787,423.053,420.994,421.558,425.725,426.224,422.612,422.727
788,423.024,420.771,421.526,425.472,426.270,422.869,422.731
789,422.736,420.425,421.482,425.179,426.218,422.919,422.584
790,422.507,420.219,421.351,425.005,425.981,422.836,422.293
791,422.513,420.428,421.375,425.066,425.691,422.645,421.863
792,422.594,420.840,421.600,425.283,425.533,422.361,421.521
793,422.649,421.148,421.950,425.279,425.409,422.184,421.450
794,422.665,421.232,422.341,425.112,425.228,422.339,421.527
795,422.668,421.256,422.436,424.792,425.044,422.812,421.604
796,422.631,421.163,421.992,424.485,424.972,423.282,421.666
797,422.551,421.091,421.211,424.400,425.049,423.406,421.795
798,422.319,421.177,420.629,424.723,425.084,423.145,422.040
799,421.913,421.398,420.580,425.320,425.047,422.681,422.292
800,421.507,421.527,420.849,425.821,425.148,422.486,422.325
801,421.289,421.497,421.163,425.886,425.364,422.561,422.137
802,421.408,421.384,421.407,425.608,425.358,422.742,421.787
803,421.715,421.263,421.606,425.286,425.035,422.795,421.536
804,421.923,421.161,421.756,424.999,424.747,422.641,421.590
805,421.896,421.104,421.830,424.603,424.735,422.350,421.856
806,421.759,421.177,421.737,424.206,424.918,422.058,422.100
807,421.601,421.280,421.513,424.198,425.076,421.968,422.192
808,421.456,421.257,421.315,424.630,425.201,422.232,422.067
809,421.307,421.170,421.169,425.171,425.409,422.613,421.814
810,421.256,421.076,420.990,425.446,425.811,422.750,421.569
811,421.530,421.073,420.784,425.393,426.245,422.529,421.522
812,421.996,421.198,420.687,425.124,426.505,422.159,421.610
813,422.444,421.439,420.807,424.873,426.419,421.974,421.745
814,422.650,421.643,421.060,424.834,426.039,422.083,421.946
815,422.645,421.432,421.363,425.156,425.692,422.282,422.150
816,422.473,420.921,421.689,425.605,425.590,422.479,422.239
817,422.271,420.564,422.036,425.881,425.636,422.712,422.239
818,422.218,420.486,422.216,425.847,425.658,422.980,422.182
819,422.176,420.476,422.136,425.549,425.507,422.969,422.088
820,422.031,420.355,421.800,425.132,425.379,422.525,422.038
821,421.869,420.177,421.260,424.739,425.372,421.921,422.167
822,421.750,420.120,420.597,424.605,425.406,421.463,422.293
823,421.789,420.178,420.201,424.623,425.351,421.414,422.107
824,421.855,420.311,420.267,424.697,425.229,421.793,421.708
825,421.851,420.527,420.513,424.775,424.934,422.469,421.271
826,421.707,420.730,420.558,424.838,424.760,423.070,421.027
827,421.457,420.971,420.259,424.945,424.840,423.197,421.003
828,421.214,421.165,419.910,425.008,425.100,422.820,421.150
829,421.196,421.213,419.814,424.921,425.306,422.370,421.396
830,421.565,421.321,420.114,424.623,425.426,422.160,421.659
831,422.179,421.544,420.617,424.272,425.518,422.144,421.712
832,422.542,421.743,421.054,424.144,425.502,422.014,421.545
833,422.429,421.558,421.164,424.253,425.310,421.828,421.420
834,422.238,421.227,421.091,424.419,425.068,421.677,421.603
835,422.207,421.119,421.153,424.700,424.918,421.600,421.933
836,422.234,421.263,421.405,425.064,424.895,421.509,422.134
837,422.065,421.341,421.741,425.196,425.026,421.459,422.166
838,421.901,421.185,422.091,424.936,425.196,421.490,422.256
839,421.949,421.002,422.400,424.576,425.358,421.564,422.466
840,422.155,420.935,422.597,424.593,425.347,421.560,422.611
841,422.240,420.887,422.528,424.787,425.207,421.565,422.587
842,422.163,420.702,422.208,424.753,425.071,421.723,422.322
843,422.150,420.566,421.872,424.496,424.948,421.997,421.905
844,422.224,420.634,421.436,424.442,424.773,422.152,421.614
845,422.446,420.849,421.092,424.853,424.564,422.110,421.561
846,422.640,421.004,420.831,425.389,424.477,421.892,421.646
847,422.744,421.023,420.687,425.604,424.639,421.661,421.581
848,422.610,421.091,420.617,425.299,425.109,421.559,421.326
849,422.396,421.283,420.565,424.729,425.643,421.608,421.097
850,422.342,421.550,420.434,424.301,425.779,421.661,421.014
851,422.536,421.766,420.134,424.236,425.600,421.794,421.129
852,422.805,421.719,419.832,424.583,425.342,422.014,421.386
853,422.852,421.392,419.748,425.034,425.227,422.156,421.697
854,422.597,421.098,419.922,425.396,425.328,422.083,421.899
855,422.304,421.101,420.134,425.615,425.651,421.917,421.911
856,422.297,421.303,420.271,425.655,425.912,421.907,421.726
857,422.661,421.497,420.405,425.403,425.827,422.153,421.485
858,423.038,421.517,420.619,425.045,425.411,422.565,421.294
859,423.184,421.358,420.845,424.965,425.031,422.727,421.249
860,423.010,421.171,420.892,425.263,424.963,422.693,421.379
861,422.818,421.116,420.710,425.600,425.145,422.642,421.661
862,422.666,421.186,420.413,425.643,425.383,422.538,421.941
863,422.546,421.204,420.281,425.476,425.493,422.333,422.105
864,422.544,421.145,420.399,425.203,425.385,422.076,422.069
865,422.873,421.080,420.687,424.825,425.165,421.776,421.786
866,423.277,421.193,420.927,424.406,425.059,421.375,421.504
867,423.389,421.429,421.036,424.109,425.253,421.036,421.319
868,423.224,421.568,420.877,424.103,425.631,420.930,421.307
869,423.143,421.535,420.468,424.357,425.964,421.031,421.356
870,423.103,421.554,419.913,424.664,426.107,421.267,421.418
871,422.932,421.724,419.500,424.787,426.076,421.689,421.541
872,422.624,421.865,419.386,424.847,425.912,422.297,421.710
873,422.187,421.783,419.525,424.881,425.651,422.860,422.033
874,421.931,421.506,419.770,424.796,425.339,423.154,422.415
875,422.108,421.183,420.042,424.561,425.169,423.146,422.619
876,422.529,420.835,420.323,424.327,425.105,422.987,422.405
877,422.764,420.558,420.543,424.367,424.953,422.855,421.989
878,422.748,420.372,420.612,424.642,424.719,422.707,421.766
879,422.733,420.337,420.491,424.857,424.575,422.492,421.783
880,422.809,420.540,420.191,424.994,424.644,422.295,421.726
881,422.849,420.839,419.859,425.106,424.763,422.330,421.479
882,422.800,421.084,419.636,425.268,424.791,422.578,421.313
883,422.706,421.111,419.546,425.467,424.846,422.831,421.425
884,422.775,421.062,419.646,425.680,424.962,422.865,421.703
885,422.941,421.030,419.848,425.844,425.006,422.678,421.925
886,423.151,420.870,420.054,425.753,424.918,422.467,421.946
887,423.316,420.644,420.233,425.339,424.868,422.445,421.678
888,423.495,420.585,420.370,424.846,424.985,422.494,421.171
889,423.594,420.764,420.482,424.520,425.195,422.394,420.694
890,423.458,421.013,420.583,424.442,425.297,422.331,420.430
891,423.034,421.332,420.679,424.389,425.118,422.497,420.485
892,422.710,421.586,420.675,424.290,424.923,422.728,420.770
893,422.665,421.699,420.468,424.256,424.756,422.755,421.044
894,422.730,421.596,420.114,424.467,424.558,422.584,421.304
895,422.604,421.540,419.753,424.697,424.354,422.370,421.484
896,422.368,421.642,419.638,424.747,424.423,422.218,421.510
897,422.259,421.854,419.820,424.629,424.619,422.024,421.300
898,422.419,421.997,420.200,424.505,424.910,421.728,421.074
899,422.774,422.146,420.574,424.445,425.143,421.505,421.186
900,423.072,422.276,420.783,424.306,425.267,421.497,421.515
901,422.996,422.152,420.873,424.127,425.330,421.702,421.705
902,422.625,421.784,421.148,424.085,425.397,421.990,421.583
903,422.364,421.530,421.631,424.161,425.601,422.143,421.300
904,422.544,421.671,421.920,424.342,425.872,422.022,421.173
905,422.923,421.983,421.801,424.481,425.998,421.866,421.314
906,423.164,422.104,421.491,424.466,425.827,421.922,421.460
907,423.094,421.938,421.146,424.476,425.458,422.234,421.452
908,422.863,421.559,420.780,424.707,425.118,422.573,421.391
909,422.674,421.238,420.409,424.997,424.978,422.634,421.425
910,422.535,421.051,420.307,425.012,425.166,422.185,421.666
911,422.403,420.821,420.438,424.634,425.572,421.549,421.889
912,422.252,420.460,420.551,424.303,425.967,421.238,421.926
913,422.180,420.229,420.467,424.257,426.040,421.336,421.888
914,422.210,420.368,420.302,424.341,425.734,421.637,421.850
915,422.188,420.737,420.108,424.490,425.268,421.907,421.746
916,422.080,421.135,419.965,424.742,424.907,422.059,421.622
917,421.965,421.357,419.936,425.039,424.807,422.091,421.548
918,421.965,421.323,419.966,425.205,424.926,422.154,421.462
919,421.992,420.967,419.907,425.277,425.100,422.235,421.412
920,422.074,420.376,419.838,425.285,425.364,422.143,421.520
921,422.151,419.830,420.039,425.119,425.660,421.904,421.735
922,422.138,419.615,420.379,424.750,425.727,421.681,421.925
923,422.109,419.858,420.580,424.362,425.454,421.613,422.016
924,422.171,420.474,420.416,424.200,425.009,421.673,422.119
925,422.312,421.015,420.098,424.204,424.643,421.834,422.271
926,422.479,421.112,419.920,424.175,424.356,422.059,422.290
927,422.605,420.824,420.157,424.058,424.154,422.219,422.051
928,422.688,420.522,420.547,424.063,424.109,422.196,421.706
929,422.493,420.350,420.666,424.205,424.209,421.914,421.388
930,422.004,420.215,420.508,424.418,424.354,421.639,421.175
931,421.333,420.109,420.391,424.460,424.394,421.451,421.120
932,420.909,420.126,420.389,424.431,424.325,421.337,421.208
933,420.979,420.330,420.304,424.466,424.254,421.215,421.383
934,421.440,420.710,420.120,424.550,424.368,420.951,421.456
935,421.970,421.068,420.040,424.590,424.602,420.672,421.458
936,422.417,421.168,420.194,424.514,425.028,420.654,421.405
937,422.750,421.001,420.433,424.400,425.469,420.939,421.497
938,422.770,420.866,420.472,424.450,425.734,421.399,421.688
939,422.466,420.969,420.371,424.563,425.671,421.811,421.822
940,422.029,421.258,420.248,424.503,425.371,422.135,421.826
941,421.714,421.530,420.213,424.186,425.071,422.401,421.792
942,421.520,421.599,420.289,423.796,425.039,422.537,421.859
943,421.433,421.469,420.394,423.548,425.137,422.445,421.850
944,421.516,421.236,420.387,423.548,425.082,422.260,421.834
945,421.894,420.923,420.271,423.756,424.818,422.115,421.870
946,422.302,420.451,420.184,424.059,424.663,422.036,421.893
947,422.400,419.831,420.179,424.432,424.852,422.102,421.601
948,422.187,419.318,420.177,424.735,425.261,422.262,420.992
949,421.992,419.194,420.215,424.753,425.757,422.332,420.637
950,421.948,419.453,420.279,424.535,425.998,422.309,420.712
951,422.020,419.922,420.334,424.339,425.863,422.460,420.968
952,422.066,420.482,420.457,424.430,425.399,422.660,421.092
953,422.031,420.933,420.615,424.848,424.939,422.579,421.132
954,422.073,421.159,420.662,425.297,424.765,422.154,421.218
955,422.363,421.221,420.615,425.594,424.873,421.807,421.320
956,422.763,421.160,420.593,425.702,425.116,421.847,421.352
957,422.929,420.978,420.586,425.552,425.210,422.135,421.333
958,422.841,420.835,420.465,425.178,425.010,422.327,421.284
959,422.902,420.753,420.136,424.910,424.773,422.095,421.259
960,423.163,420.737,419.926,424.743,424.770,421.508,421.341
961,423.244,420.600,420.014,424.555,424.973,421.046,421.411
962,422.932,420.476,420.339,424.250,425.230,420.957,421.491
963,422.424,420.571,420.521,423.875,425.421,421.036,421.633
964,422.109,420.818,420.509,423.472,425.463,420.968,421.817
965,422.132,421.039,420.453,423.154,425.282,420.924,421.841
966,422.429,421.071,420.378,423.106,425.002,421.026,421.641
967,422.846,420.907,420.203,423.347,424.973,421.196,421.473
968,423.322,420.642,420.105,423.767,425.157,421.283,421.412
969,423.690,420.468,420.223,424.282,425.308,421.259,421.346
970,423.668,420.502,420.510,424.730,425.275,421.138,421.243
971,423.175,420.766,420.776,425.080,425.155,421.084,421.096
972,422.551,421.191,420.946,425.273,425.119,421.355,420.869
973,422.142,421.494,420.968,425.347,425.108,421.785,420.690
974,422.081,421.392,420.943,425.316,425.111,421.979,420.705
975,422.306,420.998,421.037,425.182,425.179,421.950,420.994
976,422.614,420.573,421.208,424.847,425.504,421.913,421.437
977,422.802,420.327,421.178,424.522,425.924,421.987,421.891
978,422.817,420.196,420.760,424.370,426.144,422.062,422.237
979,422.729,420.158,420.139,424.342,426.130,422.195,422.415
980,422.663,420.204,419.664,424.381,426.034,422.386,422.584
981,422.699,420.353,419.417,424.499,425.837,422.346,422.764
982,422.804,420.473,419.443,424.694,425.600,421.930,422.791
983,422.849,420.534,419.690,424.836,425.357,421.358,422.683
984,422.950,420.504,420.066,424.835,425.316,421.028,422.540
985,423.044,420.383,420.431,424.752,425.373,421.201,422.507
986,422.933,420.116,420.716,424.725,425.310,421.651,422.494
987,422.547,419.745,420.944,424.724,425.226,422.051,422.447
988,422.164,419.519,420.936,424.681,425.300,422.231,422.321
989,422.135,419.742,420.686,424.613,425.488,422.320,422.086
990,422.406,420.366,420.393,424.737,425.683,422.369,421.850
991,422.788,420.939,420.297,425.004,425.837,422.200,421.658
992,423.031,421.151,420.411,425.292,426.019,421.885,421.552
993,423.002,421.007,420.617,425.425,426.231,421.676,421.473
994,422.828,420.771,420.677,425.383,426.329,421.784,421.398
995,422.655,420.595,420.483,425.140,426.203,421.985,421.270
996,422.534,420.592,420.255,424.770,425.935,421.979,421.141
997,422.479,420.779,420.256,424.459,425.567,421.693,421.122
998,422.465,420.902,420.389,424.334,425.256,421.338,421.282
999,422.614,420.780,420.470,424.437,425.140,421.029,421.549
1000,422.728,420.536,420.483,424.522,425.161,420.858,421.711
1001,422.624,420.374,420.494,424.452,425.093,420.998,421.714
1002,422.365,420.349,420.526,424.301,424.940,421.521,421.630
1003,422.301,420.327,420.629,424.230,424.853,422.071,421.592
1004,422.693,420.230,420.713,424.451,424.843,422.166,421.568
1005,423.107,420.144,420.621,424.922,424.773,421.776,421.449
1006,423.044,420.004,420.362,425.429,424.760,421.154,421.204
1007,422.598,419.922,420.063,425.697,424.998,420.567,420.822
1008,422.141,419.867,419.888,425.588,425.394,420.267,420.561
1009,421.993,419.889,419.821,425.204,425.502,420.439,420.626
1010,422.051,419.893,420.039,424.664,425.270,420.930,420.956
1011,422.172,419.721,420.507,424.061,425.011,421.382,421.302
1012,422.348,419.619,420.919,423.773,425.062,421.671,421.513
1013,422.594,419.739,421.045,423.886,425.242,421.832,421.565
1014,422.691,420.097,420.970,424.226,425.317,421.922,421.526
1015,422.642,420.464,420.851,424.652,425.248,421.927,421.345
1016,422.655,420.677,420.603,425.049,425.090,421.893,421.164
1017,422.930,420.900,420.045,425.350,424.826,421.965,421.164
1018,423.211,421.198,419.343,425.370,424.521,422.106,421.473
1019,423.155,421.414,419.052,425.211,424.335,422.091,421.812
1020,422.842,421.355,419.377,425.130,424.493,421.887,422.040
1021,422.513,421.085,419.951,425.215,424.945,421.678,422.104
1022,422.212,420.797,420.360,425.208,425.358,421.567,421.980
1023,422.013,420.495,420.498,424.948,425.564,421.518,421.769
1024,421.937,420.270,420.470,424.537,425.646,421.554,421.460
1025,422.097,420.254,420.352,424.210,425.691,421.699,421.227
1026,422.443,420.542,420.192,424.007,425.771,421.966,421.191
1027,422.609,420.903,420.056,423.878,425.644,422.206,421.322
1028,422.507,421.003,420.047,423.815,425.255,422.317,421.433
1029,422.276,420.877,420.114,423.813,424.751,422.258,421.420
1030,422.357,420.797,420.106,423.864,424.479,422.115,421.412
1031,422.666,420.956,419.936,423.829,424.516,422.080,421.539
1032,422.864,421.110,419.651,423.647,424.692,422.190,421.761
1033,422.826,420.953,419.465,423.528,424.900,422.288,421.913
1034,422.729,420.444,419.547,423.775,425.161,422.309,421.948
1035,422.712,420.010,419.845,424.304,425.427,422.195,421.922
1036,422.789,419.930,420.059,424.821,425.409,422.042,421.981
1037,422.901,420.175,420.015,425.009,425.101,421.849,422.089
1038,422.881,420.545,419.749,424.814,424.840,421.614,422.161
1039,422.573,420.962,419.506,424.397,424.991,421.355,422.105
1040,422.281,421.283,419.395,424.063,425.328,421.134,422.012
1041,422.286,421.387,419.413,424.089,425.531,421.258,421.895
1042,422.465,421.276,419.560,424.276,425.450,421.753,421.825
1043,422.598,420.994,419.920,424.439,425.181,422.323,421.724
1044,422.547,420.676,420.433,424.549,424.916,422.572,421.545
1045,422.505,420.629,420.796,424.543,424.682,422.426,421.325
1046,422.634,420.976,420.775,424.457,424.464,422.071,421.255
1047,422.779,421.423,420.457,424.467,424.269,421.670,421.403
1048,422.831,421.479,420.183,424.561,424.245,421.341,421.621
1049,422.760,421.151,420.174,424.604,424.457,421.219,421.748
1050,422.584,420.751,420.319,424.584,424.809,421.243,421.735
1051,422.353,420.539,420.381,424.487,424.927,421.419,421.658
1052,422.121,420.755,420.272,424.173,424.743,421.610,421.564
1053,421.932,421.281,420.065,423.727,424.451,421.809,421.487
1054,421.819,421.725,420.002,423.432,424.322,422.046,421.458
1055,421.826,421.703,420.050,423.520,424.475,422.287,421.567
1056,421.977,421.308,420.088,423.942,424.823,422.370,421.693
1057,422.106,420.894,419.958,424.505,425.173,422.344,421.715
1058,422.087,420.642,419.715,424.895,425.374,422.236,421.655
1059,421.891,420.550,419.574,424.960,425.353,422.028,421.557
1060,421.568,420.532,419.632,424.837,425.173,421.810,421.430
1061,421.215,420.409,419.849,424.600,424.926,421.684,421.429
1062,421.027,420.132,419.996,424.492,424.809,421.671,421.630
1063,421.114,419.849,420.114,424.546,424.905,421.634,421.748
1064,421.387,419.806,420.245,424.641,425.155,421.569,421.767
1065,421.736,420.003,420.269,424.641,425.334,421.436,421.829
1066,422.122,420.302,420.136,424.595,425.241,421.368,421.987
1067,422.496,420.635,420.047,424.478,425.044,421.376,421.998
1068,422.910,420.885,420.139,424.360,424.937,421.351,421.738
1069,423.398,420.951,420.297,424.499,424.863,421.248,421.339
1070,423.867,420.809,420.383,424.886,424.718,421.203,421.085
1071,424.001,420.685,420.303,425.285,424.613,421.402,420.890
1072,423.836,420.759,420.261,425.410,424.682,421.803,420.580
1073,423.731,420.977,420.401,425.389,424.829,422.233,420.363
1074,423.883,421.100,420.698,425.439,424.844,422.625,420.603
1075,424.089,421.091,420.877,425.660,424.702,422.825,421.200
1076,423.973,421.041,420.835,425.800,424.480,422.743,421.751
1077,423.440,420.916,420.622,425.600,424.336,422.432,422.026
1078,422.807,420.671,420.401,425.372,424.413,422.126,422.056
1079,422.398,420.335,420.323,425.386,424.609,421.919,421.926
1080,422.319,420.064,420.386,425.552,424.779,421.806,421.676
1081,422.421,419.936,420.438,425.539,424.668,421.708,421.471
1082,422.721,419.970,420.437,425.283,424.420,421.714,421.498
1083,423.108,420.022,420.423,425.109,424.404,421.741,421.625
1084,423.193,420.146,420.439,425.116,424.718,421.763,421.681
1085,422.886,420.374,420.491,425.198,425.121,421.672,421.412
1086,422.528,420.707,420.565,425.153,425.216,421.541,420.961
1087,422.384,421.024,420.650,424.975,424.956,421.349,420.527
1088,422.531,421.304,420.606,424.737,424.610,421.303,420.387
1089,422.704,421.591,420.453,424.604,424.516,421.443,420.649
1090,422.688,421.837,420.359,424.660,424.645,421.631,421.144
1091,422.357,421.866,420.372,424.844,424.902,421.712,421.485
1092,422.050,421.571,420.363,424.906,425.096,421.611,421.458
1093,422.074,421.185,420.336,424.803,425.224,421.491,421.203
1094,422.393,420.923,420.503,424.710,425.301,421.553,420.918
1095,422.807,420.821,420.778,424.574,425.338,421.667,420.690
1096,423.136,420.892,420.738,424.352,425.410,421.614,420.713
1097,423.143,421.064,420.232,424.108,425.436,421.503,421.055
1098,422.768,421.296,419.769,424.087,425.261,421.570,421.493
1099,422.218,421.379,419.785,424.296,424.836,421.628,421.800
1100,421.908,421.188,420.300,424.638,424.451,421.578,421.836
1101,422.106,420.871,420.877,424.861,424.335,421.650,421.917
1102,422.555,420.674,421.179,424.791,424.504,422.065,422.145
1103,422.841,420.658,421.186,424.600,424.767,422.581,422.368
1104,422.877,420.612,420.954,424.516,424.973,422.778,422.379
1105,422.874,420.566,420.648,424.658,425.007,422.672,422.108
1106,422.878,420.470,420.502,424.978,424.971,422.420,421.821
1107,422.756,420.220,420.548,425.253,424.895,422.201,421.760
1108,422.526,419.868,420.570,425.294,424.748,422.076,422.016
1109,422.319,419.712,420.436,424.953,424.464,422.040,422.422
1110,422.244,419.863,420.050,424.544,424.152,421.991,422.538
1111,422.165,420.156,419.628,424.487,423.742,421.826,422.340
1112,422.084,420.335,419.583,424.859,423.316,421.633,422.111
1113,422.054,420.351,419.936,425.276,423.188,421.474,422.189
1114,422.268,420.345,420.453,425.234,423.504,421.405,422.309
1115,422.681,420.341,420.684,424.687,424.204,421.351,422.247
1116,423.018,420.217,420.436,424.071,424.816,421.242,422.095
1117,422.988,420.087,419.950,423.747,425.025,421.203,422.044
1118,422.705,420.254,419.632,423.731,424.876,421.270,421.915
1119,422.419,420.777,419.748,423.832,424.653,421.460,421.598
1120,422.315,421.306,420.071,424.004,424.628,421.725,421.306
1121,422.472,421.527,420.282,424.088,424.748,422.153,421.382
1122,422.815,421.417,420.314,424.022,424.914,422.701,421.590
1123,423.146,421.239,420.461,423.914,425.031,423.079,421.812
1124,423.378,421.121,420.825,424.029,425.088,423.358,422.010
1125,423.433,421.119,421.325,424.509,425.244,423.693,422.243
1126,423.453,421.412,421.859,425.259,425.635,424.173,422.421
1127,423.434,421.936,422.373,426.182,426.239,424.772,422.508
1128,423.271,422.451,422.852,427.102,426.937,425.541,422.518
1129,423.096,422.874,423.225,427.884,427.671,426.306,422.355
1130,423.021,423.237,423.414,428.392,428.357,426.765,422.053
1131,423.070,423.611,423.401,428.548,428.909,426.963,421.739
1132,423.076,424.030,423.312,428.695,429.215,427.133,421.540
1133,422.993,424.341,423.323,428.970,429.246,427.261,421.424
1134,422.872,424.326,423.442,429.334,429.224,427.280,421.253
1135,422.815,424.059,423.727,429.671,429.138,426.991,421.014
1136,422.783,423.874,423.983,429.919,429.018,426.525,420.968
1137,422.627,423.870,424.167,430.038,428.888,426.281,421.111
1138,422.349,423.880,424.265,430.103,428.992,426.514,421.341
1139,422.260,423.693,424.267,430.203,429.199,427.122,421.532
1140,422.482,423.309,424.101,430.423,429.349,427.622,421.703
1141,422.819,422.866,423.732,430.717,429.345,427.748,421.840
1142,423.268,422.657,423.336,430.870,429.234,427.636,421.944
1143,423.824,422.764,423.105,430.876,429.095,427.410,422.112
1144,424.219,422.969,423.125,430.893,429.006,427.335,422.258
1145,424.067,423.088,423.373,430.870,428.963,427.526,422.216
1146,423.518,423.014,423.635,430.654,428.876,427.885,422.025
1147,422.941,422.893,423.733,430.350,428.676,427.960,421.756
1148,422.510,422.876,423.653,430.114,428.439,427.629,421.410
1149,422.113,423.042,423.454,429.881,428.378,427.207,421.075
1150,421.677,423.250,423.163,429.525,428.494,427.062,420.924
1151,421.496,423.328,422.670,429.277,428.602,426.922,421.118
1152,421.786,423.280,422.277,429.357,428.522,426.647,421.449
1153,422.345,423.240,422.233,429.583,428.367,426.404,421.630
1154,422.724,423.464,422.532,429.614,428.313,426.360,421.651
1155,422.831,423.899,422.832,429.371,428.400,426.383,421.631
1156,422.777,424.202,422.963,429.193,428.514,426.307,421.813
1157,422.752,424.182,422.978,429.337,428.613,426.235,422.222
1158,422.853,423.874,423.006,429.613,428.667,426.317,422.782
1159,423.012,423.478,423.133,429.823,428.464,426.430,423.363
1160,423.117,423.214,423.200,429.940,428.005,426.422,423.703
1161,423.207,423.184,423.143,430.137,427.609,426.238,423.742
1162,423.458,423.270,423.148,430.283,427.616,425.948,423.594
1163,423.707,423.392,423.307,430.092,427.831,425.791,423.419
1164,423.769,423.535,423.420,429.421,427.988,425.827,423.287
1165,423.735,423.661,423.310,428.541,427.981,425.873,423.167
1166,423.856,423.666,422.960,427.952,427.768,425.743,423.096
1167,424.044,423.478,422.553,427.877,427.279,425.403,423.140
1168,424.173,423.159,422.237,428.262,426.862,424.986,423.058
1169,424.127,422.824,422.173,428.750,426.936,424.689,422.827
1170,423.990,422.598,422.409,428.898,427.357,424.610,422.660
1171,423.772,422.554,422.741,428.460,427.715,424.692,422.742
1172,423.640,422.618,423.017,427.786,427.845,424.805,422.984
1173,423.700,422.762,423.170,427.257,427.869,424.857,423.033
1174,423.889,422.910,422.900,427.047,427.954,424.923,422.769
1175,423.961,422.933,422.206,427.044,427.907,424.944,422.502
1176,423.811,422.798,421.486,427.113,427.544,424.881,422.475
1177,423.581,422.721,421.302,427.191,427.018,424.798,422.612
1178,423.358,422.832,421.566,427.263,426.701,424.683,422.665
1179,423.184,422.978,421.984,427.129,426.849,424.558,422.643
1180,423.091,422.823,422.328,426.946,427.275,424.448,422.645
1181,423.075,422.392,422.564,426.900,427.690,424.473,422.473
1182,423.083,422.024,422.697,427.113,427.799,424.596,422.156
1183,423.193,421.764,422.608,427.353,427.684,424.631,422.005
1184,423.403,421.550,422.374,427.467,427.460,424.480,422.201
1185,423.581,421.321,422.185,427.338,427.350,424.256,422.453
1186,423.652,421.329,422.156,427.020,427.281,424.241,422.343
1187,423.701,421.631,422.262,426.706,427.171,424.434,421.908
1188,423.838,422.151,422.387,426.466,427.098,424.705,421.555
1189,424.093,422.648,422.349,426.305,427.026,424.921,421.548
1190,424.193,422.828,422.182,426.151,426.805,424.923,421.624
1191,424.051,422.653,422.024,426.070,426.445,424.624,421.534
1192,423.795,422.335,421.915,426.175,426.196,424.084,421.312
1193,423.507,422.073,421.775,426.459,426.191,423.684,421.250
1194,423.267,422.031,421.591,426.690,426.266,423.664,421.406
1195,423.133,422.304,421.471,426.756,426.305,423.919,421.733
1196,423.147,422.523,421.465,426.818,426.220,424.058,422.059
1197,423.115,422.397,421.484,427.057,426.156,423.952,422.281
1198,422.903,422.004,421.485,427.328,426.137,423.613,422.433
1199,422.607,421.660,421.402,427.546,425.980,423.270,422.564
1200,422.441,421.557,421.319,427.672,425.652,423.185,422.719
1201,422.461,421.662,421.260,427.650,425.390,423.192,422.622
1202,422.681,421.836,421.015,427.408,425.495,423.276,422.268
1203,422.961,422.027,420.666,426.981,425.848,423.338,421.832
1204,423.201,422.132,420.405,426.593,426.188,423.431,421.512
1205,423.343,422.048,420.537,426.506,426.486,423.538,421.285
